    0.112498235702514648E+03    0.691026852011680681E+01   -0.637071818113327026E+00    0.338761091232299805E+04    0.926087677478790283E+00   -0.744866637631592690E+06   -0.698575511231552948E+01    1
    0.609657456874847412E+03    0.842509517788887052E+01   -0.175845915079116821E+01    0.451453924179077148E+03    0.589384317398071289E+00   -0.742506568521895562E+06   -0.698675511231552360E+01    1
    0.129563494205474854E+03    0.666025754868984254E+01   -0.394141358137130737E+01    0.864430844783782959E+04    0.733003437519073486E+00   -0.731254657976660179E+06   -0.698775511231549373E+01    1
    0.213811568260192871E+03    0.809570767462253649E+01   -0.249687263369560242E+01    0.779784202575683594E+04    0.907857537269592285E+00   -0.728767146352067590E+06   -0.698875511231551716E+01    1
    0.303250242233276367E+03    0.987296392083167973E+01   -0.297261202335357666E+01    0.628161728382110596E+04    0.307989537715911865E+00   -0.725690790954470751E+06   -0.698975511231552993E+01    1
    0.327905700206756592E+03    0.100121582895517349E+02   -0.499019324779510498E-01    0.701087057590484619E+04    0.885900318622589111E+00   -0.720430995654141065E+06   -0.699075511231550273E+01    1
    0.317104203224182129E+03    0.990952872753143410E+01   -0.290748128294944763E+01    0.748939156532287598E+04    0.512336254119873047E+00   -0.716125826314129052E+06   -0.699175511231550484E+01    1
    0.743778432369232178E+03    0.774414987921714815E+01   -0.175830090045928955E+01    0.231961011886596680E+04    0.514925122261047363E+00   -0.712896233719069278E+06   -0.699275511231551850E+01    1
    0.136764749050140381E+03    0.682019823014736204E+01   -0.513443708419799805E+00    0.789043188095092773E+04    0.296852648258209229E+00   -0.706858893961743452E+06   -0.699375511231549929E+01    1
    0.100081819057464600E+03    0.648863577187061313E+01   -0.325301685929298401E+01    0.556934177875518799E+04    0.661684036254882812E+00   -0.702754998548830859E+06   -0.699475511231549785E+01    1
    0.140010047912597656E+03    0.675150261402130170E+01   -0.977713167667388916E+00    0.798418343067169189E+04    0.969723343849182129E+00   -0.701512618546048063E+06   -0.699575511231553371E+01    1
    0.803390457153320312E+03    0.817113027095794742E+01   -0.837957471609115601E+00    0.235053360462188721E+04    0.854549467563629150E+00   -0.699871731293311925E+06   -0.699675511231554026E+01    1
    0.276512996196746826E+03    0.916266758441925155E+01   -0.826173722743988037E-01    0.985133111476898193E+04    0.142735838890075684E-01   -0.696886362686696928E+06   -0.699775511231553793E+01    1
    0.666047636985778809E+03    0.789726817965507522E+01   -0.199825239181518555E+01    0.787411332130432129E+03    0.841115236282348633E+00   -0.692974367518730462E+06   -0.699875511231551695E+01    1
    0.781451928615570068E+03    0.814908106446266167E+01   -0.218356004357337952E+01    0.176208555698394775E+04    0.848256826400756836E+00   -0.689571277833484812E+06   -0.699975511231549596E+01    1
    0.805079206943511963E+03    0.745415037393570046E+01    0.227246969938278198E+00    0.242668211460113525E+04    0.286832094192504883E+00   -0.681344582584904274E+06   -0.700075511231552117E+01    1
    0.277879937171936035E+03    0.982820045411586918E+01   -0.279507794976234436E+01    0.467401325702667236E+04    0.213884830474853516E+00   -0.681130660337881767E+06   -0.700175511231554282E+01    1
    0.216886812210083008E+03    0.818325901627540730E+01   -0.291787832975387573E+01    0.672046959400177002E+04    0.768388450145721436E+00   -0.679926181392310420E+06   -0.700275511231553516E+01    1
    0.268960217475891113E+03    0.922911638915538823E+01   -0.329958376288414001E+01    0.573317766189575195E+04    0.318379402160644531E+00   -0.677992267032941454E+06   -0.700375511231549996E+01    1
    0.787729753017425537E+03    0.798571971356868815E+01    0.427169978618621826E+00    0.121165454387664795E+04    0.397320032119750977E+00   -0.676022367702704389E+06   -0.700475511231551984E+01    1
    0.232795157909393311E+03    0.846214432716369735E+01   -0.265350559353828430E+01    0.776332855224609375E+04    0.135364711284637451E+00   -0.661563018103485112E+06   -0.700575511231551840E+01    1
    0.687569576740264893E+03    0.747666771709918976E+01   -0.203000599145889282E+01    0.250168442726135254E+04    0.822721123695373535E-01   -0.659862150819710456E+06   -0.700675511231550097E+01    1
    0.253439371585845947E+03    0.918556989431381332E+01   -0.375746017694473267E+01    0.499066352844238281E+04    0.307469904422760010E+00   -0.658126436639242456E+06   -0.700775511231549419E+01    1
    0.146387612819671631E+03    0.690773153126239770E+01   -0.669946312904357910E+00    0.648547112941741943E+04    0.937956213951110840E+00   -0.657838764458154095E+06   -0.700875511231548121E+01    1
    0.800782466888427734E+03    0.903136029422283215E+01   -0.151462006568908691E+01    0.117269873619079590E+04    0.132206201553344727E+00   -0.657688475278652855E+06   -0.700975511231552773E+01    1
    0.353641110420227051E+03    0.729126786172390062E+01   -0.463963121175765991E+00    0.906527638435363770E+03    0.713698267936706543E-01   -0.651288781297502457E+06   -0.701075511231552895E+01    1
    0.318339954853057861E+03    0.100617324644327173E+02   -0.997471392154693604E+00    0.515624940395355225E+04    0.112816691398620605E+00   -0.642367524706413737E+06   -0.701175511231552218E+01    1
    0.277704343795776367E+03    0.904849697053432500E+01   -0.266655990481376648E+01    0.862407147884368896E+04    0.492497086524963379E+00   -0.640129014635053929E+06   -0.701275511231549853E+01    1
    0.105117341995239258E+03    0.645654685318470012E+01   -0.138014483451843262E+01    0.609711825847625732E+04    0.413371682167053223E+00   -0.639987891688670614E+06   -0.701375511231546067E+01    1
    0.870416269302368164E+02    0.627693831622600573E+01   -0.172743940353393555E+01    0.598919272422790527E+04    0.277050614356994629E+00   -0.639646046023517614E+06   -0.701475511231549120E+01    1
    0.173175282955169678E+03    0.764818308532238067E+01   -0.543063074350357056E+00    0.331095337867736816E+04    0.579991698265075684E+00   -0.638363010549185798E+06   -0.701575511231549598E+01    1
    0.207993725299835205E+03    0.807072703361511223E+01    0.347585082054138184E-01    0.744131267070770264E+04    0.826121568679809570E+00   -0.635753215370631893E+06   -0.701675511231551852E+01    1
    0.680935412406921387E+03    0.769953807532787415E+01   -0.114099773764610291E+01    0.213697493076324463E+04    0.257488548755645752E+00   -0.635324354126049438E+06   -0.701775511231554905E+01    1
    0.139110456943511963E+03    0.699327823281288197E+01   -0.370155918598175049E+01    0.452758908271789551E+04    0.730945885181427002E+00   -0.633090190105758491E+06   -0.701875511231552718E+01    1
    0.597473559379577637E+03    0.891239670693874331E+01   -0.337965735793113708E+01    0.410518050193786621E+03    0.125155448913574219E+00   -0.629258143800974358E+06   -0.701975511231552307E+01    1
    0.306834013462066650E+03    0.969036952197551926E+01   -0.323976486921310425E+00    0.608029186725616455E+04    0.565446376800537109E+00   -0.629151932319924934E+06   -0.702075511231549143E+01    1
    0.224931647300720215E+03    0.814995618343353279E+01   -0.221114844083786011E+01    0.945470035076141357E+04    0.262222170829772949E+00   -0.625128252260906855E+06   -0.702175511231545713E+01    1
    0.234379254817962646E+03    0.852602067351341297E+01   -0.330754858255386353E+01    0.590246975421905518E+04    0.372320711612701416E+00   -0.619845635704483022E+06   -0.702275511231550986E+01    1
    0.262672038555145264E+03    0.891390630245208726E+01   -0.378568720817565918E+01    0.614301443099975586E+04    0.650100171566009521E+00   -0.610341704291268834E+06   -0.702375511231555993E+01    1
    0.107417249202728271E+03    0.647130523622035980E+01   -0.172444015741348267E+00    0.514602541923522949E+04    0.685752570629119873E+00   -0.609542572458417504E+06   -0.702475511231551941E+01    1
    0.110813386917114258E+03    0.642780185520648928E+01   -0.364075887203216553E+01    0.592439293861389160E+04    0.676831126213073730E+00   -0.607219559016941115E+06   -0.702575511231549044E+01    1
    0.218549699783325195E+03    0.585015422999858892E+01   -0.488408505916595459E-01    0.332933068275451660E+03    0.886172056198120117E+00   -0.605872162067740224E+06   -0.702675511231551386E+01    1
    0.514831254482269287E+03    0.740483457624912234E+01   -0.324960187077522278E+01    0.129168748855590820E+04    0.180294871330261230E+00   -0.603740807775593130E+06   -0.702775511231550709E+01    1
    0.441411695480346680E+03    0.739740737855434460E+01   -0.245883971452713013E+00    0.148140251636505127E+04    0.734660625457763672E-01   -0.601192299762255163E+06   -0.702875511231551275E+01    1
    0.274081080913543701E+03    0.925856374502182078E+01   -0.342403960227966309E+01    0.518021821975708008E+04    0.250829815864562988E+00   -0.599649013661201694E+06   -0.702975511231550776E+01    1
    0.105983942985534668E+03    0.663166635394096371E+01   -0.254928782582283020E+01    0.379097461700439453E+04    0.556791722774505615E+00   -0.594973577986282762E+06   -0.703075511231546724E+01    1
    0.348701715946197510E+03    0.822310781240463307E+01   -0.722271651029586792E+00    0.250086784362792969E+03    0.453972995281219482E+00   -0.592089301553518977E+06   -0.703175511231548889E+01    1
    0.342453028678894043E+03    0.780328920841217055E+01   -0.109633654356002808E+00    0.417789816856384277E+03    0.302356064319610596E+00   -0.588327864042521222E+06   -0.703275511231553985E+01    1
    0.321113232135772705E+03    0.959705621600151204E+01   -0.295119968056678772E+01    0.979885101318359375E+04    0.571504414081573486E+00   -0.582629626278685522E+06   -0.703375511231551886E+01    1
    0.667387174606323242E+03    0.740675696372985826E+01   -0.618126034736633301E+00    0.596128642559051514E+04    0.113175332546234131E+00   -0.581053967539340607E+06   -0.703475511231550765E+01    1
    0.260267478466033936E+03    0.878306164503097619E+01   -0.289577156305313110E+01    0.805532515048980713E+04    0.923228859901428223E-01   -0.580860461591312895E+06   -0.703575511231551776E+01    1
    0.517824192047119141E+02    0.575401559233665516E+01    0.224832445383071899E+00    0.377316772937774658E+04    0.808023214340209961E-01   -0.577367369597365614E+06   -0.703675511231548700E+01    1
    0.347260077953338623E+03    0.793751478493213725E+01   -0.272646838426589966E+01    0.254518985748291016E+03    0.468851625919342041E+00   -0.577295671170363203E+06   -0.703775511231547224E+01    1
    0.267561875820159912E+03    0.782092979669570987E+01   -0.103084424138069153E+01    0.910377502441406250E+02    0.356358289718627930E+00   -0.575652128729921416E+06   -0.703875511231545570E+01    1
    0.645704378604888916E+03    0.861818855822086327E+01   -0.181329959630966187E+01    0.513775944709777832E+03    0.606278955936431885E+00   -0.571609812279106700E+06   -0.703975511231547202E+01    1
    0.197792934894561768E+03    0.765061855792999346E+01   -0.183329626917839050E+01    0.860212206840515137E+04    0.575050413608551025E+00   -0.571295661556916661E+06   -0.704075511231547946E+01    1
    0.660419691085815430E+03    0.779721780300140388E+01   -0.823427140712738037E+00    0.241880178451538086E+04    0.701447308063507080E+00   -0.565557879436842864E+06   -0.704175511231548690E+01    1
    0.308289136409759521E+03    0.934849337995052387E+01   -0.342386204004287720E+01    0.969028711318969727E+04    0.586372673511505127E+00   -0.563995601711067138E+06   -0.704275511231548812E+01    1
    0.538516807079315186E+03    0.827204995691776368E+01   -0.606722891330718994E+00    0.932408571243286133E+03    0.129500925540924072E+00   -0.561678418200362241E+06   -0.704375511231546003E+01    1
    0.244303892612457275E+03    0.833180572211742465E+01   -0.304280140995979309E+01    0.906719148159027100E+04    0.520927608013153076E+00   -0.560519829274957185E+06   -0.704475511231549234E+01    1
    0.499904372692108154E+03    0.783943419039249445E+01   -0.692014992237091064E-01    0.160718798637390137E+04    0.291916608810424805E+00   -0.559036359516359516E+06   -0.704575511231552998E+01    1
    0.572994417190551758E+03    0.990477703332901172E+01    0.218736320734024048E+00    0.489569902420043945E+03    0.928353726863861084E+00   -0.557597472397483303E+06   -0.704675511231549656E+01    1
    0.766775192737579346E+03    0.773306351006031090E+01   -0.996526181697845459E+00    0.525907695293426514E+04    0.125089704990386963E+00   -0.556484960741773131E+06   -0.704775511231548979E+01    1
    0.348775112628936768E+03    0.101091937559843075E+02   -0.334847480058670044E+00    0.918157875537872314E+04    0.536794006824493408E+00   -0.556471529165068059E+06   -0.704875511231552210E+01    1
    0.685404711723327637E+03    0.744380336105823570E+01   -0.249538132548332214E+01    0.250233471393585205E+04    0.567845582962036133E+00   -0.553041360364741529E+06   -0.704975511231552154E+01    1
    0.542649367809295654E+03    0.780163345396518793E+01   -0.497570931911468506E-01    0.158698737621307373E+04    0.904030501842498779E+00   -0.552860376629339997E+06   -0.705075511231551921E+01    1
    0.805313267230987549E+03    0.881813245058059714E+01   -0.309652632474899292E+01    0.180294513702392578E+04    0.884684145450592041E+00   -0.550503109950902290E+06   -0.705175511231552399E+01    1
    0.157580510616302490E+03    0.757098150849342399E+01   -0.935254335403442383E+00    0.223245203495025635E+04    0.526237428188323975E+00   -0.549161985846159980E+06   -0.705275511231551899E+01    1
    0.259568139076232910E+03    0.870324969410896365E+01    0.225601971149444580E+00    0.955149114131927490E+04    0.421072423458099365E+00   -0.548342464884098386E+06   -0.705375511231552732E+01    1
    0.787497956275939941E+03    0.807663179337978399E+01   -0.186532720923423767E+01    0.336266398429870605E+04    0.783270239830017090E+00   -0.546973253567706328E+06   -0.705475511231554453E+01    1
    0.335649194717407227E+02    0.521571468591690035E+01    0.368537962436676025E+00    0.475473403930664062E+04    0.373763740062713623E+00   -0.545011346067667706E+06   -0.705575511231553776E+01    1
    0.873526959419250488E+02    0.596546873629093177E+01   -0.166268792748451233E+01    0.721108257770538330E+04    0.736013054847717285E+00   -0.543245271813102067E+06   -0.705675511231551056E+01    1
    0.256259990692138672E+03    0.855786497473716778E+01   -0.241502609848976135E+01    0.939956068992614746E+04    0.159225821495056152E+00   -0.541870880298951990E+06   -0.705775511231549935E+01    1
    0.687687329292297363E+03    0.991388016641140091E+01    0.103294849395751953E-02    0.354440808296203613E+03    0.131453871726989746E-01   -0.540459343918344239E+06   -0.705875511231551123E+01    1
    0.789137726783752441E+03    0.744698277652263663E+01   -0.266641613841056824E+01    0.784511923789978027E+04    0.378356456756591797E+00   -0.534031113500828738E+06   -0.705975511231552222E+01    1
    0.179700893402099609E+03    0.776306094944477110E+01   -0.526649296283721924E+00    0.233457624912261963E+04    0.557040333747863770E+00   -0.532347220276398235E+06   -0.706075511231553765E+01    1
    0.443092017173767090E+02    0.519499864459037752E+01   -0.310047775506973267E+01    0.919428110122680664E+04    0.371097624301910400E+00   -0.525856203852766193E+06   -0.706175511231552999E+01    1
